大众公用600635技术凋整到位今日开上涨。。。。。。。。	 600635	1
迈瑞200，理邦应该2元	2.0	2
统计局:前10月全国房地产开发投资109603亿元 同比增10.3%玻璃第二波来了今天突破1495上涨趋势就确定了！	1495.0	2
上次3.03买进，2.93割肉亏了2200，这次不到2.3决不买进。金正大赶快加油哦，向2.3冲刺	 2200	6
2019年4月份天原集团海丰和泰公司硫酸法钛白粉基料采购招标，说明该公司是在进行画龙点睛的产业升级。就是采购别人的毛料，加入自己的发明创造，就变成了炙手可热的产品。002386股东对此很是满意。	 002386	1
泰禾公司实际情况分析：禾高负债房企，近期不断卖掉项目，以高利率借美债以债养债，风险极大，最近大跌走势种种迹象表明。泰禾有资金缺口很大，不排除有资金断裂的风险。出10送10利好想抬高股价好质押股票融资缓解资金压力，结果市场不买账，公司股票不涨反而大跌，高位套牢了大量想抄底的资金。后市更难有行情，如融资政策进一步收紧，泰禾找不到其它融资渠道，泰禾危唉！！	 10	5
漫步者，四季度，盈利1亿。低价无线耳机，谁无我争锋	 1	6
假余150元打开涨停，对应市值102亿元，今年已预告净利润大约1亿元，对应的市盈率才102，与现在佳禾智能的市盈率差不多。但洪都航空科技的基本面强的太多了。	 102	3
科技龙头ETF（515000）和科技龙头ETF联接C（007874）不断创新高太猛了，不敢追高科技龙头ETF联接C的，可以低吸华宝的券商ETF（512000）和券商ETF联接C（007531），目前和9月高点比起来已经跌了13%！这个券商ETF规模也超过47亿元了，每天成交两三亿元，是目前沪深两市规模最大和流动性最好的行业ETF之一！券商ETF联接C也是持有满7天买卖手续费就是0，特别适合短炒！	 47	5
黄金从昨日的走势可以看出，高点在1467，这是今日多空的分水岭，一旦日内无法突破，或者日内欧盘回撤，那昨日的反弹在今日就会走延续性回撤，日内的区间在1458-1466中间高抛底吸，最好不要中间点位操作，具体看欧美盘，日内或欧盘压制在1466下方，那么手持空单美盘依然看跌。1465-1466空，防守1471，目标看1458	1465.0	2
(深互动)左江科技:公司目前没有建立网站　　哈德working问左江科技(300799)董秘好，能否提供贵司官网？我通过百度、搜狗等搜索工具均未查询到公司网站　　2019-11-09 15:03:42　　左江科技答哈德working　　尊敬的投资者，您好，公司目前没有建立网站，感谢您的关注，谢谢。　　2019-11-11 19:52:10	 300799	1
证券代码：400005 证券简称：海国实5 公司于2017年2月6日首次披露了《关于股票暂停转让公告》（公告编号：2017-001）截止今日（2019年04月10日）停牌时间：第794天	 400005	1
卓胜微员工130人，市值455亿，东港股份信息员工9570人，市值83亿？你好意思称科技公司吗？白瞎了那么多高材生！	 83	3
8.43买入方盛制药，不贪心，一个板的涨幅即可	8.43	2
又升了几百几百买的肯定是回购，中恒是有钱的轻轻松松就2亿搞投资，只是为了压低价才摸摸叽叽回购而已，坏得很不肯打太低怕散户和他抢筹码，但这个位又是谁在卖呢？	 2	5
干你屁股，一个人民网亏了10个点了	 10	4
中科电气太肉，没有超级主力！换股002224赚了钱再回来收拾300035中科电气！	 002224	1
赢时胜(300377)9月12日晚披露非公开发行股票预案，发行数量不超过1.48亿股，募集资金总额不超过15.64亿元，	 300377	1
预计2019-2020年正邦科技营业收入分别为246.70亿元和367.15亿元，同比增长11.56%和48.82%；归母净利润分别为16.20亿元和81.65亿元，同比增长739.38%、404.01%；EPS分别为0.66元/股、3.34元/股，PE为25.3x和5.0x，维持公司“买入”评级。	 16.2	6
博瑞可比公司奥翔药业，现在23亿市值，股价14.6，利润二个差不多，博瑞市值是奥翔5倍，已经高到令人发指的地步，博瑞股价慢慢回归路，第一目标20元。	14.6	2
189我告诉你银轮一股都没有，现只有三只票你帮我用你神技术分析一下:300244迪安诊断，600196复星医药，000338潍柴动力.你看走势如何？2只医药股有利润，潍柴动力小有负0.15元，今天是11月13日，记住这三只股看11月底又是多少股价，我如果在月底前卖出我通知你股神，我们又来Pk一下银轮。	 300244	1
下午大盘冲刺2940，券商你鸡需爬着，茅台都大涨了，你跌吧！	2940.0	2
新龙头崛起！留意近期水泥建材板块走势，宁夏建材极为抗跌，有可能成为水泥建材板块新龙头……真实的流通盘才2亿多，三季度业绩增长75%，每股1.27元杠杠的！	 2	5
妖王重新飞，今天再进3000万浙江广厦，按反转干	 3000	5
300525博思软件投资者您好，我公司已取得网信办财政电子票据区块链信息服务备案。此外，今年10月广东省上线的区块链财政电子票据，由我司提供技术支持。感谢您的关注。	 300525	1
11.13晚间原油布局，今日晚间原油提示450附近空单策略，行情小幅回落448附近，没有来得及提示出局，后面行情受消息面，欧佩克协议减仓消息，行情有一定的反弹，当前的原油走势，美原油稍强，但是国内原油稍弱，行情不去看多追多，以免被套，手里面有单子的单独私我。	448.0	2
科创板688036传音控股： 唯一只生产手机的股，还有别的吗？以往年业绩推算全年业绩约2.5元/股左右，现市盈率17倍多点，业绩继续增涨，股价站到各均线上，技术指标弱势区金叉向上。　　科创板进入破发期，必须反弹，否则新股将发行不出去，就和当初创业板上市后进行下跌，后，进入二大波反弹涨50%。（当初创业板时说过一个板块将全面上涨）	 17	6
今天大通要是再跌3分钱，我就全部清仓，太让人伤心伤神了	 3	4
左江科技已经公告2019年度利润接近一个亿（不包括年底的各种政策扶持奖励），而高科技企业的市盈率100比比皆是，因此左江科技的市值估计100亿左右，其实创业板的企业普普通通就有几十亿市值，亏损股卖壳就有十多亿，像左江这么优秀的企业100亿估值恐怕不止，按目前的价格左江年报一出市盈率只有几十倍，所以目前几十亿的大资金虎视眈眈 垂涎欲滴！	 100	6
由于恒瑞医药重磅新药在接连不断推出情况下二零二零年报净利润有可能达到80亿到90亿之间，研发费用在65亿到75亿之间，如不考虑研发费用，净利润加入研发费用每股税后收益3.3元到3.6元之间，94.33元恒瑞医药二零二零实际市盈率才二十多倍左右。　点赞	 3.3	6
来天顺股份，我已买入260000股，获利颇丰，明天欢乐德新交运的投资者加入，咱们做大做强，把市值做到一百亿，股价翻五倍！	 260000	5
我不得不说一下，神州小算盘。建华就是一无赖，赌棍，加法盲。员工苦哈哈的，股份全质押给一村了，套现的钱也输光了，员工们也是没办法了，他们的院长光棍一个，哪有钱给他们，他们只能拥护它，让它当拿它当枪使，由金主爸爸伯克希尔哈撒韦-A身上刮点油水补。建华的市场价值是负15亿左右。	 15	3
和胜股份：净利605万元 同比降67%现10.1元送转复权后是17元.大小非成本2元之下获利几倍减持欲望强烈.1月13日8200万股大小非解禁上市流通在路上到记时	2.0	2
这货上一百了，说换成他那，这么快上100，主力啊，这个盘子小，优质股！抬轿太快了，有有鸟用啊，重仓的中国平安。汾酒模拟炒股买了50万，比买的平安走的好，。想换成汾酒，但是上100太快！犹豫是大忌！	100.0	2
茅台980元分红14元，兖州10.31分红1元，结果茅台涨到1240，兖州跌到8元。问下各位炒股大神，如果兖州煤业每股送11元，除权后股价多少？	 11	6
600572康恩贝年报业绩大滑，主力走了，散户们走吧。	 600572	1
兄弟我的持仓：证券代码 证券名称 当前持仓 参考盈亏 盈亏比例(%) 参考市值 参考成本价 参考市价300667 必创科技 1600 18771.46 78.435 42704 14.958 26.69	 18771.46	6
今天的标题是，上证2900得而复失，失而复得	2900.0	2
漫步者，四季度，盈利1亿。低价无线耳机，谁无我争锋	 1	6
留下8万股放着年年吃利息了，早前过早把雅戈尔七万多股调到海澜之家是我今年最失败的操作。可是有什么办法呢，我坚定的看到海澜之家可以上9元，加油吧，弥补一下我的失落。	 8	5
做耳机的歌尔都快700亿了，国之重器金山办公才450亿市值	 450	3
洋河酒400多年历史 近6元业绩 品牌价值还不算！就目前这业绩和企业内在品牌价值，目前这股价低估严重。	 6	6
美黄金现价1469.4位置空单进，目标1462位置	1462.0	2
为什么要看多？因为深科技的每股净值不是4元，而是14元。现股价依然是只破净股。公司自有深圳市中心区二十多年上市前做的资产评估的地皮早已升值数十倍。炒到28元/股就是炒到了2倍市净率而已。炒到42元/股就是炒到了3倍市净率而已。炒到56元/股就是炒到了4倍市净率而已。	 4	6
目标40元，今天接力回封。参考新疆交建。	40.0	2
小小仓的一周飙涨30%，746，这仙坛有毒	 30	4
@黄金的保约单是我出。明年业绩超1.00元。赤峰一样牛B。如果按国际金价这股应该在20元左右。不知道中国内地的股票倒挂原因是什么？	 1	6
恒瑞医药茅台又刷新高，市值有望突破2万亿。	 2	3
博瑞医药每次市值跌到100亿内，下跌的空间都小了，就是逐步加仓的时候。我个人感觉现在博瑞医药会在这个价格区间摆动，短期不会上涨，我是博瑞医药长期持有者，博瑞医药跌破11元，我就在次满仓。任他涨跌，不赚钱不清仓，永远不割肉。（狗庄托，请你不要喷我）	 100	3
各路大佬游资云集，看来是要有一波大行情了。1，国企改革尤其央企改革政策密集发布，可能成为今后两个星期炒作的方向，这是前期重组股不能比的，正当时，小盘国字头东方能源必会成为风口龙头。2，筹码图上看，两个月的箱体整理，5.8附近的获利筹码及6.6上方的套牢筹码大部洗净，有效突破箱体上沿6.6，拉升已无阻力。3，业绩无雷，同意昨天几位大佬的10元估值，有冲击前次送股后高点11.5的可能	6.6	2
几个月没来看居然成这样了，包钢是我炒股以来买的第一只股票还让我赚了8个点也，你千万不能死啊！	 8	4
今天下午2点38分钟前科达股份率先封涨停板，聚龙股份大涨8%数字货币板块集体领涨。	 8	4
科达股份：明天如果补缺口4.76-4.83，看高到4.90以上，否则还是跌3个点回到4.60以下筑底！我更倾向于向下筑双底，因为我还没买！	4.83	2
我曾在新野赚过11个点，几天不见怎么跌成这样了。	 11	4
前面已经收了四天阳线了，该调整了，早盘探底可以预见，但在2-3个点的跌幅随便买买买，今天是要收回去的，很可能收绿色T字K线。达志科技已经上了一个平台了，上涨趋势不变，已经没多少散户愿意卖了，趁着探底机会，抓紧吸筹吧	 2	4
左江科技300799业绩太差、现金流短缺、起码1.5-2个跌停！每股经营现金流净额(元)　　-1.010每股现金流净额(元)　　-0.7895左江科技的第3季度营收才0.94亿、仅2千多万的净利润！佳禾智能300793的16亿元营收、净利润上亿！　人家股价才69元不到！综合分析结果：左江科技300799的合理股价在45元左右！股价会慢慢回归理性！拭目以待！	 300799	1
第一 不会退市 因为政府会救市.第二 就算跌破1元 也毫无价值.为什么呢?　　因为 因为 还是因为: 现在1  2元的低价股一大堆  基本面也还可以  关键是盘子比包钢小的太多太多 有的盘子甚至低于10亿股 与小股相比 毫无上涨的空间 也就是:　　包钢上涨1倍 别的小票要涨10倍!!!!　　(更重要的是包钢翻1倍要话1年的时间 小票只需要花几天就够了)	1.0	2
此鸡不错，但华宝的医疗ETF今天大涨了2.08%，也是可以考虑低吸！此鸡不错，但华宝的医疗ETF今天大涨了2.08%，也是可以考虑低吸！此鸡不错，但华宝的医疗ETF今天大涨了2.08%，也是可以考虑低吸！	 2.08	4
定增应该是为了达到洗货的噱头，因为定增价在10.05左右，长投会放弃所谓的“定增”，所以在二级市场增持买入更划算，但又无成交只能靠对倒打压洗货，结果“长投”死狗失掉不少筹码，自个着急也什么好没办法；长投入驻广济时成本应在19元多左右，现已失去好几个亿，真是雪上加霜……前些日子公司增持了二百多万股增持区间在9.60--10.3元也被套住，呵呵！所以说害人害已！	9.6	2
东方财富最近是券商板块的领跌股，带头破下轨，而中信建投还在中轨附近，早还你最起码少损失5个点！	 5	4
40%的股权，今年启迪水务25%的股权引入5亿，16年浦华环保作价13亿，现在两者合并为雄安浦华，40%的股权这一次可能是15亿起步的引入，希望是个有意义的战略投资者	 5	5
原油现价56.3多单进场，目标看57和58，止损55.7！跟单者请严格执行策略，每单都有明确的止盈止损位。	55.7	2
金正大就是经典的教材，主力大高了，学费交了不冤枉!现在好像大部分中长线指线都在较低位，平时两指标到周线打到底部就会有强烈反弹，可这股一直爬着，主要原因年线有个指标还没有见底，昨天年前支撑2.64元破了，主力看样子是看空的，请拍砖。。	2.64	2
我是海崖先知，这周以来，好多一个月，4.3年，4.4年的号，都是庄托，在其他股长电科技也忽悠，找散户接盘天舟文化，16.88亿商誉就要暴雷了，大家快跑，等年底跌到1.8元就真的来不及了	 16.88	3
黄金1464.40附近可以做空，止损5个点，目标1456	 5	4
假余150元打开涨停，对应市值102亿元，今年已预告净利润大约1亿元，对应的市盈率才102，与现在佳禾智能的市盈率差不多。但华谊兄弟科技的基本面强的太多了。	 102	3
欧朋盘前涨22%'昆仑要发了	 22	4
对于韦尔股份其实也没什么，看看獐子岛。。。。獐子岛这么牛x的公司居然还有17亿的市值。。。獐子岛不退天理难容	 17	3
11-13日，601990南京证券，战神炽热警告，若有高点不跑路，等着被闷。。。等有机会再接回，至少现在他不敢大拉，一旦大拉全跑路，他就成了光杆司令，庄不敢，猪力不敢，操盘手不敢，顶多小拉升，那时候就是唯一的跑路机会！！！	 601990	1
必创科技时代未来市值必破500亿，立帖为证，理由很简单，国内电动汽车所使用的现在这种电池还不如把两辆电动自行车焊接在一起照此下去国内新能源企业都会破产。其他的懒得说，拭目以待吧。	 500	3
三安涨停了哈哈，今年在长电波段操作盈利30个点，三安15个点，士兰微3个点，幸好前段时间调仓股	 30	4
波段股票组合，可以加自选关注低于明天开盘价介入给我发出去常熟汽饰603035 止损位9.28金志科技 300458 止损位25.27富通鑫茂000836 止损位4.02泰嘉股份002843 止损位8.42西藏矿业000762 止损位6.62	9.28	2
一个航发动力商行，而且是小区域的，你觉得它的估值700多亿，合理吗	 700	3
沪深两市有两个难兄难弟：一个是康美药业财务造假大胆，一个长生生物（002680）疫苗造假胆大，两者最终有可能殊途同归，拭目以待。	 002680	1
沃森生物的肺炎预苗　市值 471亿　生产前最后审查贝达药业的肺癌药　市值 262亿　已经有10亿销售额重磅药研发进行时的佐力药业的抗癌细胞治疗 市值 31亿 世界级的一类新药 垃圾股的股价 I期临床广生堂的乙肝治疗 市值 51亿 世界级的一类新药　进入临床西藏城投的乙肝治疗 市值 196亿 世界级的一类新药　II期临床	 51	3
当时问我正邦还能不能进的人呢？当时我说不能进，最近几天可以进咯，我都要笑出声了，从我进入股市到现在，几乎都是15左右买，18甚至20或者22卖，第一次买的股票就是正邦了，开门红就属于正邦，一介入刚好迎来一波疯狂上涨，正邦有机会了，注意低吸吧，长期驻扎正邦的知道的吧？只是你们都不会提醒，只会自己低头赚钱，这样有时候好，有时候不好虽然我也是现在才说，怪我咯。	20.0	2
现在的股票，一不小心随随便便就回调2、30个点，好久没来凯乐，现在看看当时走人是正确的，居然连回购都没完成，完全不把股民放在眼里，随意忽悠，没这能力当初就别发公告呀，真是服了	 2	4
指数能跌到2万吗	2.0	2
丰盛控股，中国高速传动，卓尔智联三支老千股加起来成交量还不到1000万，已经的修炼成仙股了，眼巴巴的望眼欲穿也无济于事，早割早超生，哈哈！	 1000	5
昨天买了两只三安15.32本买了10000股，东方通33.80本买了5000股，今天东方通6个点卖了，三安还在，明天继续看好五个点走人	 5000	5
区块链股当代东方8天8个连续涨停板，买入同样是区块链股东旭蓝天最低估深圳本地股，最低估股区块链第一股东旭蓝天，2市最低市净率股东旭蓝天每股净资产高达9.72元股价才4.2元谁敢于拉涨停板，必将变成第二个区块链股当代东方连续8个涨停！物及必反	 9.72	6
002201新材弹性好，牛。沪电不行	 002201	1
11月13日，截至A股收盘，北向资金当日成交净买额为-17.64亿元。其中，沪股通当日成交净买额为-16.48亿元；深股通当日成交净买额为-1.16亿元。　　交易所公布的沪深港通十大成交股显示，今日北上资金大幅净买入隆基股份1.91亿元，买入平安银行1.77亿元，买入山东黄金1.20亿元我觉得应该在上升通道买入啊现在还是处于下跌通道啊	 17.64	5
29号发行的恒瑞医药转债，15号就上了，弯道超车，今天融资几百多亿，明天恒瑞医药上市500亿，这是想要大盘垮掉的节奏啊	 500	3
浙商银行02016.HK单位：港元(2019-11-14 09:30:00)选4.490-0.290　-6.07%	 02016	1
蓝盾股份收到深交所监管函，回购期限内实际回购资金总额仅219.92万元，远低于回购计划下限，而在此期间股价长期低于8元，有充足的时间窗口。此前，蓝盾股份公告称，拟回购4000-8000万元。忽悠你以为没事？？？赶紧爆仓换股东！然后茅台强势入主中天！	 219.92	5
吧友们，对不住了，今天我作为小伞实在忍不住包皮股份的剧烈下跌，将自己持有的500手贡献出去了，成本1.48，1.21卖的。我以我自己微波的力量助力这个包皮走向退市。希望持股的吧友有朝一日暴富，割肉的兄弟买其他股都能涨停！再见了	 500	5
苹果2001：按照我的思路苹果是要走向8300乃至8500的水平的，但日内冲高8250后，迅速走了回踩，午后低探8059附近，日内收阴下跌短期偏弱运行，但节奏上来看价格仍趋于上升趋势通道之中，短期还不能当做空头强势的信号，需关注8020附近的支撑，此位坚守，还有迎来反弹的契机，所以思路上，需在此位附近跟多一次，损50个点即可。若破位8000则思路需要作出改变，顺势跟空。	 50	4
2018年红太阳集团营收371.36亿元，利润17.58亿。红太阳股份有限公司营收59.08亿元，利润6.37亿。请问除了农药这块外，集团里还有什么产业可以贡献了11亿利润？肥料那块 还是医药那块？	 17.58	6
兄弟科技背景，产品又高端，看好总市值到200亿，现在起至少5倍上涨空间	 200	3
香港中旅 [00308] 2019年8月29日在众多因素影响下，创出1.14港元的低点，已经过去30多个交易日。 影响因素已经在几个月内逐渐被消化，公司分红政策做出调整。 据此判断1.14港元大概率在未来3～5年成为底部低点。3～5年，有耐心吗？	1.14	2
这段时间两次跌9%以上我都抗住了，一股没减还加仓了，长线希望有个好结果，加油康龙	 9	4
这只鸡都持有两年多 了，手动定投，一点一点的加，玩的好小好小的。从亏损超过20%到今天的盈利5个点，另外一只国泰鸡也是如此。我应该清仓出来吗？有大神给指点一下吗？	 20	4
花8个亿就能拔了海航的控股权，如果再考虑到海航那20%全部股权质押带来的风险，就是再8个亿的风险预备金，16个亿搞定海航。大股东8个亿的市值和27个亿的现金的总和刚好是目前616的市值。单就财务考虑，这无论如何是一桩相当划算的买卖！但是海航就这20%的股权妥妥地坐稳616大股东的位置，这背后绝对就不是单纯的财务考量	 8	5
林正刚剩余12.28%会全部密集减持掉，被我说中了。。。月线大c浪下跌中，坐等3元入场。。。听我的，起码在2018.7.15宜华14元（未除权时20元）时清仓此股起码避免了60%多的下跌。。。不要被此吧那些新号庄托所迷惑，在3元前，每次反弹都是假象诱多。。。	3.0	2
千呼万唤始出来， 3.8%。我的另2个：广发多元也 3.5%，广发医疗 3.2%，满足了。	 3.5	4
19年炒了三支股票一支是三一重工涨幅百分之70，一支是沪电股份涨幅是百分之200	 200	4
我炒股十几年了，此前一直在同花顺，今年才来东方财富。根据我多年经验，我觉得这个股起码要一口气上20板，后面多走几步就看市场溢价能力了。这个股很多人想进来，每天嫉妒，诋毁。 如果做长线，明年左江一定有丰厚回报。10送6或10送10加分红都具有极大可能。总之明年的价值一定远大于当下。军工、网盾、区块链、优质珍、附加全网发行、国家当前重点科研项目、中美中的先锋战士。中签者自悟、后进者自然知道价值所在。	 20	4
三安是这次芯片上涨龙头，上涨到20没问题。个人看法，尽量不追高，	20.0	2
如果2017年3月融券100手众泰汽车以17元多卖出，等待2020年一元多100手买券还券，做空尽赚16万元多一点，	 16	6
我赎回前海基金，准备充值到 超级现金宝中 　进行 止盈定投 交银30。在设置定投时才发现 交银施罗德基金 不但没有止盈功能，连 现金宝定期定额转换成 　交银30 的功能都没有。比如我赎回前海基金100万元，每周定投1万元交银30 ，剩下99万元只能闲置在银行卡中 赚取活期利率，而无法享有 货币基金的百分2点几的利率。 权衡一下，决定放弃定投交银，还是改去 止盈定投易方达基金。	 100	5
肖敏先生持有深圳市漫步者科技股份有限公司（以下简称“公司”）股份总数150 840 400 股（占目前公司总股本比例 25.4469%），计划以集中竞价方式或大宗交易方式减持公司股份数量不超过 11 855 300 股（占目前公司总股本比例 2%）。	 840	5
基本面实在太差，今天没入平潭，入了精测300567	 300567	1
共达收多空孕育纺锤线。俺今天开盘出、俺的支撑12.6买入。002104收晨星、买讯。国脉收铁锤	 002104	1
二级市场银行股不涨5%浙行必破发！二级市场银行股不涨5%浙行必破发！	 5	4
麒盛17多亿流通值上市就这个熊样，纯属管理不作为吗？	 17	5
11月7号买入赚了30个点，美滋滋，已全仓插入粤泰股份，目标20个点，哈哈	 20	4
看看基金经理，都是刚毕业的样子，接近90%买的债券，然后扔在那里不管。看看华夏，同样LOF，一年涨20%，人家才是用心在管。换句话说，这基金几乎就没人管理，难道都不用替基民负责任，也没绩效管理机制？相信易方达多年，这一次，发现易方达已经不是原来的易方达了。若基金管理继续无作为，还是想办法远离这类基金和这类公司。毕竟，好的基金公司多了，可选余地还有。	 20	4
爆了爆了，平安要爆了，明天破95，这个月破100，加油	100.0	2
最近浔兴股份和西陇科学002584，2017年6月22那段时间走势简直太像了	 002584	1
兵装祥鑫科技发动机东安汽发青山工业60亿资产整体上市。声明：高抛低吸	 60	3
尖峰集团:主营医药、水坭，中报业绩1.38元增长58%，5.1倍市盈率，3.44亿小盘股，业绩逐年高增长，入选标普新兴指数成分股，价值严重低估，逢低逐步买入，中线应有获利空间。	 5.1	6
今天宝鼎卖出23.90成交，盈利几万块钱。今早21.80买的九鼎明天早上抛掉	23.9	2
去年19块多买了三七互娱，最后把成本做到12块多，坚持到17.12卖了，投资不是一两天的事，现价买进浙江龙盛，等到16块多，不是什么难事。炒股就是买进机会，卖出风险。个人心得，不喜勿喷。	19.0	2
没人买股票了 同样2900点 股票已经跌了30个点 指数尽然没变	 30	4
科达股份：明天如果补缺口4.76-4.83，看高到4.90以上，否则还是跌3个点回到4.60以下筑底！我更倾向于向下筑双底，因为我还没买！	 3	4
中科电气太肉，没有超级主力！换股002224赚了钱再回来收拾300035中科电气！	 300035	1
中国石化五十亿收购新疆化工龙头002092中泰化学	 002092	1
时代万恒从盘面上来看，波动还是大于0.5个点的。也就是说，从存量博弈，战术上还是有差价空间。其实要止跌非常简单。只要我们散户投资者全部减仓一半。做割肉反，像亏损在十个点以内的投资者完全可以做。这种操作。真的怀念以前在方正证券做极限反差存量博弈的事业。那才叫做真正的0.5个点差价。日积月累跑盈50个点收益。	 0.5	4
茅台涨停，能拉动大盘0.5%	 0.5	4
从传音控股2019年前三季度的财务状况来看，公司2019年正常盈利预期我觉得16～20个亿之间，对应每股收益2～2.5之间，科创板的市盈率50倍左右可以有，则股价预期100～125元之间，所以股价上百元是完全可以期待的！	 20	6
金科近三年销售权益金额:2017年504亿元，2018年1058亿元，2019年1至10月1169亿元。今年全口径销售目标1500亿元，前10月已经完成了1399亿元。大家预测一下明年今天的股价是多少？	 1399	6
我对2019-11-13 14:58:49超级转换的天弘文化新兴产业177.22份补充了调仓理由: 配置一个比较优秀的港股主动型基金，跟踪了一段时间，好几次想介入了，今日试一下。	 177.22	5
去年下半年，我充了好几万进股票，在7块的时候没有买002733雄韬股份，后悔涨到20多块，肠子都悔青了。我TMD还等着他跌到6块多，结果这货没给我机会。曾经我还28块买过雄韬，30块出来的，也是赚点风险钱。杭萧下一波，我是不会错过了。	30.0	2
卓胜微三季极显示芯片收益1。6亿，北方华创三季报显示芯片收益1亿，中科曙光三季报显示芯片收益1。75亿。而股价：卓胜微450元，北方华创76元，中科曙光32元。哈哈哈！	 1	6
这股从4月份拿到现在，和江淮汽车一起买的，曾经盈利超过20%，一直幻想全市第一殡葬股，幻想他有朝一日一飞冲天，万万没有想到的是进了无底深渊。从4月8号最高点13.51到现在，已经跌了差不多50%，在看看最近的成交量，离底部还很远很远，期间想着割肉换股赤峰黄金，一直幻想福成会起来，呵呵，这就是大多散户被割韭菜的命。再见~	 50	4
【顺丰控股：公开发行58亿元可转换公司债券】顺丰控股公开发行可转换公司债券已获得中国证监会证监许可[2019]1903号文核准。本次发行的可转债简称为“顺丰转债”，债券代码为“128080”。本次发行人民币58亿元可转债，每张面值为人民币100元，共计58 000 000张，按面值发行。	 128080	1
唐人街探案3保守票房35亿，利润10亿，那么万达影视动态PE为1，全世界估计找不到PE为1的股票了，万达电影首创PE为1，可以考虑私有化退市，去香港IPO了。	 10	6
迪士尼股价创历史新高，市值2679亿美元，祥鑫科技市值才十六亿美元，还敢说中国的迪士尼！	 2679	3
海康威视在狗托无脑唱多下，一年跑输歌尔，立讯，鹏鼎，领益等消费电子一二百个点而且差距越来越大，立讯今年从12元涨上来转股4成又要超越这个烂股股价了烂海康威视股价不行，就股托牛比吹的响，海康威视股托吹了两年牛比，立讯从700亿涨到1800亿还在大涨，海康威视从600亿跌到400亿都站不住大牛市赚不到钱，等熊市来了，死捂垃圾股的韭菜是最先赔钱的	 700	3
中国抗体的基石投资者共两名：云南白药集团股份有限公司、瑞捷软件科技(香港)有限公司，认购总额约6000万美元。值得注意的是，云南白药是首次参与基石投资，认购金额为5000万美元，禁售期6个月。　　不过随着中国抗体上市首日股价的下跌，按收盘价计算，云南白药约已浮亏8000余万人民币。	 8000	6
2018年3月发行此基金时，说此基金经理有多牛，我被带笼子申购此基金，是看好这经理，可这经理太让人失望，一年多过去了，还亏12个点，这是我帐户中最差的一只，这经理有问题，为什么不换换股票呢，我也醉了，广发有几只今年涨了50以上，为啥这个基金经理就是一根筋呢？	 50	4
100块钱一个猪肉股，120块钱一瓶酱油股。1500块钱一股茅股，500块钱一只芯片股，600块钱一只疫苗股，水井坊，你400块钱是不贵的	120.0	2
300073当升科技，今天当升科技又跌了，主要是公司出了提示应收账款风险的公告，我仔细研究了一下，当升科技去年收入33亿，应收只有11亿，比例只有33%，在A股制造业公司中，算是很低了。这次提示风险的只有3.7亿，主要原因是众泰汽车要完蛋，但现在地方政府已经准备出资30亿救众泰。所以风险不大，而且当升科技已经向法院申请了保全，完全可以拿回大部分。所以，不必惊慌。	 300073	1
《000877天山股份》每股净资产8.77元，3季报每股收益1.126元，股价10.49元，FE【动】市盈率7倍，3季报同比增长和环比增长国常会两举措施，要大力投资基建相信高净资产.低市盈率水泥股会遇到像样的反弹行情！	 1.126	6
参考最近的600860京城股份，该股接到一次意见反馈是2019.09.09号，京城股份的回复是2019.09.26号，国家监管局审核通过并批准增发是2019.11.08号。由此，可大致推算出华凯创意的重组申请通过时间大致在华凯回复大致在11.30号左右，监管局审查并通过2019.12.10号左右，最迟在12.15号会有定论。	 600860	1
听说今天大盘很牛太平洋大涨特涨了一分钱！你没看错就是1分钱	 1	4
左江科技市盈率已经217倍，筑博市盈率才37倍，广电的换手率都比筑博高，大家放心！不要受空狗误导，有钱挂单，没钱守着500股，大家一起努力加油！一起发财。	 37	6
立讯精密也加入举杠铃的队伍。百分之70以上的股票，其中不乏中小盘绩优股，已经低于或接近上证指数2500点的位置。而若干大盘权重股，大多数为郭嘉队参与，却处于3000点，有的甚至6000点以上的位置，仍举杠铃，这些股价却高高在上。这种人为操纵的现象还要延续多长时间啊。这些举杠铃的股票不跌，市场不会真正见低。	2500.0	2
景嘉微300474　　军工图形处理芯片概念　今天总市值170亿左江洛阳钼业　　军工安全芯片　PCB（板卡）概念　网安概念　业绩预增概念左江洛阳钼业价格不低于------170亿除以6700万股==250元/股左江洛阳钼业军工安全芯片这一个概念就值250元，还有PCB（板卡）概念　网安概念　业绩预增概念这三大热门概念全网发行命运掌握在散户自己，不要当叛徒250以下坚决不卖，开板也不卖	 170	3
美晨生态太垃圾！换股002224三力士，区块链云计算量子通信工业大麻军工……赚了钱再回来收拾这个垃圾！	 002224	1
股转国改龙头，000590一又涨停板。已经3涨停！ 易见股份打开涨停板！ 国改龙头，000590一又涨停板。已经3涨停！	 000590	1
对补短板的公路、铁路、城建、物流、生态环保、社会民生等方面基础设施项目，在投资回报机制明确、收益可靠、风险可控前提下，可适当降低资本金最低比例，下调幅度不超过5个百分点。二是基础设施领域和其他国家鼓励发展的行业项目，可通过发行权益型、股权类金融工具筹措资本金，但不得超过项目资本金总额的50%。地方政府可统筹使用财政资金筹集项目资本金。$东方园林(SZ002310)$	 002310	1
酒鬼酒科技公司的总市值在100亿才合适，二十个板妥妥的！	 100	3
